TransactionId,Region,Category,SalesRep,Quantity,Revenue,Cost,Status,TransactionDate
322,Asia-Pacific,Home Appliances,Evan Wright,52,10992.28,5764.78,Shipped,2025-02-07
323,Latin America,Home Appliances,George Clark,9,1766.43,1227.23,Shipped,2025-05-17
324,Europe,Office Supplies,George Clark,78,7876.44,3991.35,Processing,2025-01-12
325,Europe,Home Appliances,Charlie Brown,90,3239.1,2212.62,Pending,2025-01-24
326,Asia-Pacific,Electronics,Diana Prince,95,10090.9,6352.47,Shipped,2025-01-24
327,Latin America,Apparel,Charlie Brown,29,5346.15,3509.11,Completed,2025-07-05
328,North America,Electronics,Alice Johnson,59,6816.86,4044.78,Completed,2025-01-06
329,Latin America,Office Supplies,Alice Johnson,6,133.2,61.33,Shipped,2025-04-09
330,North America,Office Supplies,Evan Wright,80,13496,7972.98,Processing,2025-05-11
331,North America,Electronics,Evan Wright,51,3735.24,2559.97,Processing,2025-10-01
332,Asia-Pacific,Office Supplies,Diana Prince,20,4093.4,2087.1,Completed,2025-10-16
333,Latin America,Electronics,Evan Wright,17,3474.8,2033.05,Pending,2025-09-01
334,Asia-Pacific,Office Supplies,Bob Smith,62,3229.58,1555.15,Pending,2025-06-25
335,Asia-Pacific,Furniture,George Clark,87,4443.96,2016.88,Shipped,2025-04-24
336,Latin America,Electronics,Charlie Brown,27,5499.63,2761.11,Processing,2025-09-11
337,Latin America,Apparel,George Clark,1,169.49,87.11,Processing,2025-05-09
338,Latin America,Furniture,Fiona Gallagher,90,13737.6,6263.04,Pending,2025-08-15
339,Asia-Pacific,Home Appliances,Alice Johnson,30,5671.8,2652.54,Pending,2025-09-19
340,Asia-Pacific,Home Appliances,Bob Smith,15,2727.9,1759.48,Pending,2025-04-21
341,North America,Home Appliances,Charlie Brown,54,6127.92,4067.25,Completed,2025-03-25
342,North America,Office Supplies,Bob Smith,63,8412.39,4638.18,Processing,2025-07-22
343,Europe,Furniture,Diana Prince,64,3796.48,1787.16,Completed,2025-07-13
344,North America,Office Supplies,Bob Smith,58,7430.38,5072.98,Completed,2025-01-23
345,North America,Office Supplies,Diana Prince,55,1594.45,1099.57,Processing,2025-01-11
346,Asia-Pacific,Home Appliances,Bob Smith,88,11184.8,5107.88,Processing,2025-06-26
347,Europe,Home Appliances,Bob Smith,9,1826.55,831.13,Completed,2025-09-20
348,Asia-Pacific,Electronics,Fiona Gallagher,76,10576.16,6785.53,Processing,2025-03-04
349,Europe,Apparel,Fiona Gallagher,9,1222.65,808.04,Pending,2025-06-18
350,North America,Furniture,Evan Wright,97,2887.69,1735.18,Processing,2025-07-01
351,Asia-Pacific,Electronics,Charlie Brown,62,10206.44,5487.69,Pending,2025-04-01
352,Asia-Pacific,Home Appliances,Bob Smith,91,14009.45,7821.72,Processing,2025-08-24
353,North America,Home Appliances,George Clark,26,3202.68,1677.61,Processing,2025-10-12
354,North America,Home Appliances,Alice Johnson,97,3990.58,2380.05,Processing,2025-02-02
355,Latin America,Home Appliances,Alice Johnson,4,694.12,416.87,Completed,2025-04-16
356,Europe,Office Supplies,Diana Prince,25,1992.75,997.73,Shipped,2025-06-20
357,North America,Electronics,George Clark,20,3474.4,1829.2,Shipped,2025-03-09
358,Latin America,Home Appliances,George Clark,8,1341.84,815.65,Completed,2025-08-22
359,Latin America,Electronics,George Clark,1,208.29,143.71,Completed,2025-10-08
360,Latin America,Electronics,Fiona Gallagher,54,6361.2,3510.29,Processing,2025-05-05
361,North America,Home Appliances,Evan Wright,77,13206.27,7565.75,Completed,2025-08-13
362,Asia-Pacific,Furniture,Diana Prince,30,3848.1,2255.54,Processing,2025-04-11
363,Latin America,Electronics,George Clark,87,7477.65,4311.04,Shipped,2025-04-03
364,Asia-Pacific,Furniture,Bob Smith,66,9279.6,5594,Pending,2025-05-21
365,North America,Apparel,Charlie Brown,61,5234.41,2995.1,Completed,2025-04-13
366,Latin America,Furniture,George Clark,19,1034.93,495.17,Completed,2025-07-11
367,North America,Furniture,Alice Johnson,71,7582.09,4723.78,Pending,2025-11-12
368,North America,Electronics,Fiona Gallagher,8,1497.36,973.33,Shipped,2025-05-20
369,North America,Apparel,Diana Prince,41,4842.51,3260.9,Processing,2025-08-27
370,North America,Furniture,Alice Johnson,36,1276.92,647.25,Completed,2025-05-04
371,Asia-Pacific,Apparel,George Clark,40,6028,4097.49,Shipped,2025-04-07
372,Asia-Pacific,Home Appliances,Bob Smith,37,6064.3,3461.15,Completed,2025-01-22
373,Latin America,Office Supplies,George Clark,43,909.88,514.65,Processing,2025-06-15
374,Europe,Electronics,Fiona Gallagher,61,8455.21,5315.85,Processing,2025-01-18
375,Latin America,Furniture,Charlie Brown,72,3073.68,1604.47,Shipped,2025-02-19
376,Latin America,Furniture,Alice Johnson,58,4865.62,2568.6,Pending,2025-03-26
377,Europe,Furniture,Charlie Brown,38,7619.76,3690.54,Shipped,2025-06-04
378,Europe,Electronics,Charlie Brown,29,2166.88,1022.2,Processing,2025-08-21
379,Europe,Furniture,Fiona Gallagher,24,1641.12,872.82,Processing,2025-08-07
380,Asia-Pacific,Electronics,Diana Prince,32,2719.36,1687.89,Pending,2025-05-24
381,Europe,Home Appliances,George Clark,62,3458.98,1564.26,Pending,2025-10-02
382,Europe,Electronics,George Clark,20,3894.8,2340.35,Processing,2025-10-02
383,North America,Office Supplies,George Clark,56,8295.84,5135.46,Completed,2025-07-11
384,Asia-Pacific,Electronics,Fiona Gallagher,94,17301.64,9624.71,Completed,2025-09-21
385,Latin America,Home Appliances,Evan Wright,73,6899.23,3475.7,Processing,2025-11-16
386,Europe,Home Appliances,George Clark,83,8297.51,4354.16,Processing,2025-06-25
387,Latin America,Furniture,Charlie Brown,76,1238.04,804.57,Completed,2025-05-23
388,Europe,Furniture,Bob Smith,29,2848.67,1370.67,Completed,2025-09-25
389,Europe,Office Supplies,Fiona Gallagher,87,11120.34,5247.05,Processing,2025-04-22
390,Europe,Home Appliances,Bob Smith,72,6800.4,4639.68,Pending,2025-06-16
391,Europe,Apparel,Bob Smith,79,5744.88,3407.62,Processing,2025-11-19
392,Europe,Furniture,Diana Prince,54,1608.12,932.18,Pending,2025-10-27
393,North America,Furniture,Charlie Brown,14,1368.08,684.99,Shipped,2025-04-15
394,Asia-Pacific,Home Appliances,Evan Wright,15,2553.6,1686.69,Shipped,2025-08-04
395,Asia-Pacific,Home Appliances,Fiona Gallagher,99,19629.72,13158.84,Processing,2025-08-03
396,Europe,Home Appliances,Charlie Brown,85,16262.2,8939.42,Completed,2025-09-05
397,North America,Apparel,Diana Prince,38,4273.48,2726.08,Shipped,2025-11-02
398,North America,Office Supplies,Alice Johnson,65,11833.9,8091.67,Processing,2025-10-27
399,North America,Apparel,Charlie Brown,90,9334.8,4919.95,Pending,2025-11-09
400,North America,Office Supplies,Alice Johnson,39,3226.86,1938.74,Processing,2025-07-02
401,Asia-Pacific,Home Appliances,Diana Prince,76,2092.28,1383.99,Pending,2025-09-03
402,North America,Office Supplies,Charlie Brown,18,342,232.12,Processing,2025-02-06
403,Latin America,Home Appliances,Fiona Gallagher,50,5424.5,2685.31,Completed,2025-07-11
404,North America,Furniture,Bob Smith,14,342.58,219.66,Shipped,2025-04-26
405,Europe,Home Appliances,Fiona Gallagher,57,2203.05,1181.17,Pending,2025-04-10
406,Latin America,Apparel,Charlie Brown,79,4969.1,2398.83,Completed,2025-09-22
407,Europe,Apparel,Charlie Brown,9,457.65,281.82,Completed,2025-09-11
408,Latin America,Furniture,Charlie Brown,76,14840.52,6944.18,Pending,2025-05-05
409,Europe,Office Supplies,Bob Smith,69,3797.07,1803.21,Processing,2025-03-26
410,North America,Electronics,Evan Wright,62,5363,2759.04,Shipped,2025-05-18
411,Asia-Pacific,Office Supplies,George Clark,62,10393.68,6530.23,Processing,2025-05-02
412,Latin America,Apparel,George Clark,94,8084.94,3773.95,Pending,2025-09-07
413,Asia-Pacific,Apparel,George Clark,92,17315.32,8828.78,Completed,2025-07-22
414,Latin America,Home Appliances,Evan Wright,5,421,216.46,Completed,2025-06-27
415,Europe,Apparel,George Clark,89,5553.6,2721.62,Pending,2025-02-16
416,North America,Office Supplies,Alice Johnson,90,16747.2,8021.61,Completed,2025-08-19
417,Asia-Pacific,Furniture,Diana Prince,43,663.92,459.61,Completed,2025-10-15
418,Europe,Home Appliances,Evan Wright,20,2041.6,1107.27,Processing,2025-09-02
419,Europe,Electronics,Fiona Gallagher,3,513.69,270.88,Processing,2025-02-01
420,Asia-Pacific,Office Supplies,Alice Johnson,93,7567.41,4661.46,Shipped,2025-07-04
421,Europe,Furniture,Bob Smith,51,10923.69,6858.94,Shipped,2025-09-07
422,Latin America,Office Supplies,Charlie Brown,86,3167.38,2045.39,Processing,2025-09-18
423,Latin America,Electronics,Charlie Brown,72,4705.2,3255.58,Processing,2025-03-09
424,Europe,Apparel,George Clark,86,12427.86,6532.65,Pending,2025-11-15
425,Latin America,Office Supplies,Diana Prince,99,6881.49,4030.42,Shipped,2025-05-18
426,Asia-Pacific,Electronics,Evan Wright,99,4422.33,2757.43,Shipped,2025-10-15
427,Latin America,Apparel,Diana Prince,94,6308.34,3907.45,Completed,2025-03-04
428,Europe,Apparel,Evan Wright,34,6986.32,4132.83,Processing,2025-11-11
429,North America,Home Appliances,Alice Johnson,21,1768.62,1066.81,Completed,2025-04-05
430,Asia-Pacific,Office Supplies,Evan Wright,59,1351.1,641.11,Shipped,2025-06-06
431,North America,Apparel,Diana Prince,17,2900.88,1413.82,Pending,2025-03-20
432,Latin America,Home Appliances,Fiona Gallagher,35,620.9,399.56,Shipped,2025-07-23
433,Asia-Pacific,Apparel,Diana Prince,41,5735.9,2719.16,Completed,2025-01-18
434,Europe,Office Supplies,Alice Johnson,64,11382.4,7247.7,Processing,2025-07-06
435,Latin America,Apparel,Fiona Gallagher,92,18573.88,11226.7,Completed,2025-08-12
436,Europe,Home Appliances,Bob Smith,5,1051.35,526.91,Processing,2025-07-23
437,Asia-Pacific,Home Appliances,Charlie Brown,21,719.88,350.25,Shipped,2025-08-23
438,Asia-Pacific,Furniture,Bob Smith,2,350.34,229.28,Shipped,2025-10-23
439,North America,Furniture,Fiona Gallagher,56,9360.4,4708.53,Processing,2025-08-07
440,Europe,Home Appliances,Charlie Brown,43,1350.2,944.09,Completed,2025-01-20
441,Latin America,Electronics,Diana Prince,9,615.06,294.7,Processing,2025-11-09
442,North America,Office Supplies,Fiona Gallagher,80,3993.6,1926.69,Pending,2025-03-07
443,North America,Electronics,Bob Smith,63,7566.3,5041.01,Processing,2025-09-22
444,Europe,Apparel,George Clark,93,19455.6,9167.31,Completed,2025-01-22
445,Europe,Furniture,Bob Smith,45,6289.65,3543.09,Processing,2025-01-06
446,Europe,Home Appliances,Alice Johnson,94,5843.98,3839.93,Completed,2025-11-25
447,Europe,Electronics,Charlie Brown,86,7189.6,4079.67,Completed,2025-08-10
448,Europe,Home Appliances,Diana Prince,35,6145.65,3324.48,Shipped,2025-10-25
449,North America,Office Supplies,Evan Wright,17,2183.65,1160.74,Processing,2025-06-21
450,Asia-Pacific,Electronics,Evan Wright,36,7620.84,3548.22,Processing,2025-08-22
451,Europe,Furniture,Diana Prince,4,655.04,342.04,Shipped,2025-01-03
452,Asia-Pacific,Office Supplies,Evan Wright,87,2945.82,1572.18,Pending,2025-09-12
453,North America,Apparel,Alice Johnson,71,6723.7,3989.33,Shipped,2025-09-15
454,Asia-Pacific,Apparel,Evan Wright,79,12310.57,8616.16,Processing,2025-11-17
455,Europe,Electronics,Diana Prince,36,1325.16,749.69,Shipped,2025-08-25
456,North America,Office Supplies,Charlie Brown,34,4333.3,2561.56,Processing,2025-10-23
457,Latin America,Office Supplies,Diana Prince,30,2274.9,1143.74,Completed,2025-07-10
458,Europe,Electronics,Fiona Gallagher,26,5027.88,2870.24,Shipped,2025-10-18
459,Latin America,Furniture,Diana Prince,40,952.4,544.19,Shipped,2025-05-07
460,North America,Electronics,Charlie Brown,99,20418.75,13589.59,Completed,2025-03-13
461,North America,Office Supplies,Fiona Gallagher,73,11969.81,7705.94,Completed,2025-11-16
462,North America,Furniture,Bob Smith,9,991.44,675.87,Pending,2025-08-15
463,Europe,Home Appliances,Alice Johnson,55,10386.75,4799.05,Pending,2025-11-14
464,Latin America,Office Supplies,Alice Johnson,7,146.51,82.05,Shipped,2025-05-12
465,Latin America,Apparel,Diana Prince,15,1518.3,861.03,Processing,2025-04-06
466,North America,Home Appliances,Alice Johnson,12,1027.44,565.91,Shipped,2025-06-11
467,Europe,Apparel,George Clark,15,2464.35,1256.87,Shipped,2025-10-14
468,Europe,Furniture,Bob Smith,97,14758.55,6828.5,Completed,2025-02-25
469,Latin America,Apparel,Evan Wright,2,117.9,72.2,Processing,2025-01-05
470,Europe,Electronics,Charlie Brown,40,5434,3325.78,Processing,2025-02-22
471,Asia-Pacific,Apparel,Evan Wright,45,3597.3,2447.88,Shipped,2025-11-27
472,North America,Home Appliances,Fiona Gallagher,85,17761.6,9943.35,Pending,2025-05-21
473,Asia-Pacific,Apparel,Evan Wright,34,1416.44,842.77,Processing,2025-09-22
474,North America,Apparel,George Clark,54,10013.22,6747.76,Processing,2025-06-10
475,Europe,Electronics,Bob Smith,78,1475.76,758,Pending,2025-07-05
476,Europe,Electronics,Bob Smith,31,6596.18,4375.02,Pending,2025-11-14
477,North America,Home Appliances,Diana Prince,23,3530.96,2070.62,Pending,2025-09-08
478,Latin America,Office Supplies,Charlie Brown,45,3713.4,2243.6,Shipped,2025-02-06
479,Europe,Furniture,Fiona Gallagher,42,6990.9,4839.12,Processing,2025-03-17
480,Asia-Pacific,Home Appliances,Charlie Brown,69,8985.18,4833.8,Shipped,2025-08-18
481,Latin America,Home Appliances,George Clark,83,1698.18,1085.82,Processing,2025-03-02
482,Latin America,Furniture,Evan Wright,75,4085.25,2626.48,Shipped,2025-04-18
483,Asia-Pacific,Apparel,Diana Prince,48,10048.8,4694.08,Processing,2025-11-26
484,Latin America,Electronics,Fiona Gallagher,64,10494.72,6502.89,Processing,2025-08-07
485,Europe,Home Appliances,Diana Prince,81,3844.26,2404.34,Shipped,2025-02-26
486,Latin America,Apparel,Alice Johnson,21,1729.77,1175.87,Completed,2025-08-03
487,North America,Electronics,Charlie Brown,49,9291.87,4362.55,Shipped,2025-11-07
488,North America,Electronics,Evan Wright,18,382.32,264.44,Shipped,2025-06-12
489,North America,Home Appliances,Fiona Gallagher,99,8855.55,4085.15,Pending,2025-02-06
490,Latin America,Apparel,Fiona Gallagher,81,16555.59,10201.28,Pending,2025-06-15
491,Latin America,Furniture,Diana Prince,73,14218.94,9692.63,Processing,2025-06-27
492,North America,Home Appliances,Diana Prince,26,3990.74,2710.49,Completed,2025-09-23
493,Europe,Home Appliances,Bob Smith,94,8100.92,4975.97,Completed,2025-02-09
494,Europe,Apparel,Charlie Brown,29,4566.05,2633.16,Processing,2025-02-07
495,Latin America,Office Supplies,Alice Johnson,35,4168.15,2284.45,Shipped,2025-09-05
496,Asia-Pacific,Home Appliances,Charlie Brown,58,1659.38,787.81,Completed,2025-05-15
497,Europe,Home Appliances,Charlie Brown,95,12011.8,7186.69,Completed,2025-06-21
498,Asia-Pacific,Office Supplies,Evan Wright,51,2052.24,1153.87,Shipped,2025-11-05
499,Asia-Pacific,Furniture,Evan Wright,63,2615.76,1309.7,Processing,2025-01-09
500,Latin America,Furniture,Bob Smith,64,12428.16,6187.84,Pending,2025-02-09
501,Latin America,Home Appliances,Evan Wright,31,5713.61,3674.59,Processing,2025-09-09
502,Europe,Apparel,Charlie Brown,67,9555.54,6440.86,Completed,2025-04-01
503,Latin America,Apparel,Bob Smith,88,17905.36,9216.3,Completed,2025-08-06
504,Asia-Pacific,Office Supplies,Fiona Gallagher,66,5367.12,3491.7,Shipped,2025-06-02
505,Asia-Pacific,Electronics,Alice Johnson,90,17559,11476.69,Processing,2025-09-06
506,Latin America,Apparel,Evan Wright,36,2590.56,1737.86,Processing,2025-03-15
507,North America,Apparel,Alice Johnson,29,4314.04,2632.37,Processing,2025-02-09
508,Europe,Apparel,Alice Johnson,43,1842.55,1100.3,Completed,2025-04-05
509,Latin America,Electronics,Fiona Gallagher,38,1584.98,1002.5,Pending,2025-04-25
510,Asia-Pacific,Electronics,Alice Johnson,92,8816.36,5729.82,Processing,2025-08-22
511,North America,Home Appliances,George Clark,10,1607.4,955.39,Pending,2025-04-03
512,North America,Home Appliances,Charlie Brown,92,1575.96,753.19,Pending,2025-11-02
513,Latin America,Home Appliances,Charlie Brown,94,19533.2,12459.37,Shipped,2025-01-03
514,Europe,Home Appliances,Fiona Gallagher,24,4057.92,2156.54,Processing,2025-06-13
515,Europe,Office Supplies,Alice Johnson,70,1584.8,725.05,Completed,2025-08-12
516,Asia-Pacific,Electronics,Bob Smith,45,9556.2,5105.62,Completed,2025-01-22
517,Europe,Electronics,George Clark,64,1457.28,886.85,Shipped,2025-04-12
518,Europe,Furniture,Evan Wright,17,1547.17,904.84,Processing,2025-10-11
519,Latin America,Apparel,Bob Smith,84,6268.92,3648.93,Pending,2025-02-27
520,Latin America,Furniture,Diana Prince,39,2349.75,1636.81,Processing,2025-10-11
521,Asia-Pacific,Furniture,George Clark,38,3539.32,2128.38,Completed,2025-08-09
522,Latin America,Electronics,George Clark,50,6922.5,4162.47,Shipped,2025-04-07
523,Asia-Pacific,Electronics,Charlie Brown,40,4690,2191.22,Processing,2025-08-03
524,Latin America,Apparel,George Clark,54,4161.24,1878.77,Pending,2025-11-14
525,Europe,Home Appliances,Charlie Brown,69,3663.21,1648.7,Shipped,2025-09-02
526,North America,Electronics,Fiona Gallagher,14,293.72,204.84,Shipped,2025-05-19
527,North America,Home Appliances,George Clark,98,14867.58,7839.74,Pending,2025-07-01
528,Europe,Furniture,Diana Prince,77,9012.08,4355.88,Processing,2025-02-12
529,Latin America,Home Appliances,Diana Prince,63,9175.95,5205.66,Completed,2025-01-15
530,Europe,Electronics,Diana Prince,44,2131.36,1296.09,Shipped,2025-11-03
531,Asia-Pacific,Electronics,George Clark,47,1296.26,640.97,Processing,2025-08-11
532,Europe,Office Supplies,Charlie Brown,71,1072.1,641.27,Completed,2025-02-15
533,North America,Home Appliances,Charlie Brown,92,18944.64,9223.83,Pending,2025-11-14
534,Asia-Pacific,Office Supplies,George Clark,98,17351.88,9698.1,Pending,2025-07-02
535,Europe,Electronics,Charlie Brown,96,19939.2,10240.8,Pending,2025-11-17
536,North America,Electronics,Charlie Brown,34,2506.14,1517.84,Processing,2025-05-02
537,Latin America,Furniture,Bob Smith,56,6683.6,3944.07,Shipped,2025-08-07
538,Europe,Electronics,Diana Prince,77,2894.43,1983.8,Processing,2025-02-01
539,North America,Apparel,George Clark,4,822.28,441.2,Pending,2025-01-22
540,North America,Electronics,Alice Johnson,76,9571.44,6118.14,Processing,2025-08-10
541,Latin America,Office Supplies,Diana Prince,85,6189.7,3877.71,Shipped,2025-09-24
542,North America,Office Supplies,Charlie Brown,56,3559.36,1850.09,Pending,2025-05-18
543,North America,Office Supplies,Bob Smith,64,8147.2,5126.41,Completed,2025-06-19
544,North America,Home Appliances,Charlie Brown,82,3266.06,2090.17,Shipped,2025-01-16
545,Europe,Furniture,George Clark,62,4330.7,2044.46,Processing,2025-02-12
546,Europe,Apparel,Diana Prince,34,2708.78,1833.19,Shipped,2025-08-06
547,North America,Apparel,George Clark,12,1082.04,654.42,Completed,2025-06-25
548,Asia-Pacific,Furniture,Fiona Gallagher,55,6722.65,4131.42,Completed,2025-10-03
549,Asia-Pacific,Office Supplies,Fiona Gallagher,11,1195.81,576.03,Shipped,2025-04-20
550,North America,Furniture,Diana Prince,97,4802.47,3272.19,Completed,2025-07-09
551,Asia-Pacific,Office Supplies,Bob Smith,4,145.52,79.4,Processing,2025-07-24
552,Asia-Pacific,Electronics,Bob Smith,17,1963.67,1000.87,Shipped,2025-03-06
553,Europe,Furniture,Evan Wright,88,16073.2,9929.21,Pending,2025-05-05
554,Europe,Office Supplies,Charlie Brown,32,6478.08,3287.77,Processing,2025-11-11
555,Latin America,Electronics,Charlie Brown,55,6627.5,3966.85,Processing,2025-05-03
556,Europe,Furniture,Bob Smith,79,13538.23,9379.79,Completed,2025-07-11
557,Asia-Pacific,Furniture,Diana Prince,88,12790.8,8816.66,Pending,2025-01-03
558,Asia-Pacific,Electronics,George Clark,67,3968.41,1890.1,Pending,2025-05-01
559,Latin America,Apparel,Evan Wright,81,8426.43,5369.77,Completed,2025-03-02
560,Latin America,Furniture,Evan Wright,60,10028.4,5881.23,Processing,2025-06-18
561,Latin America,Office Supplies,Bob Smith,76,9036.4,5046.24,Shipped,2025-01-09
562,North America,Electronics,Evan Wright,92,8817.28,5632.93,Shipped,2025-02-25
